user_id,name,total_spent,spending_rank
14536,"Mohit Sinha",350373.54,703
10657,"Vivaan Mishra",350313.97,704
13355,"Vivaan Sinha",349813.13,705
11638,"Aditya Sinha",349712.2,706
10049,"Rohan Singh",349585.88,707
13795,"Vikas Bansal",349530.69,708
14645,"Ankit Agarwal",349190.58,709
12245,"Arjun Singh",349034.29,710
12263,"Neeraj Srivastava",348901.17,711
14567,"Rahul Jain",348572.31,712
10767,"Aditi Mehta",348474.03,713
13564,"Kavya Mishra",347563.97,714
12429,"Arjun Verma",347363.88,715
13063,"Varun Singh",347326.67,716
11751,"Ananya Patel",346764.35,717
11146,"Abhishek Shah",346701.02,718
12197,"Vikas Shah",346435.74,719
12033,"Sahil Sharma",346405.84,720
14819,"Aman Jain",346109,721
14720,"Nikhil Sharma",345978.97,722
13445,"Rohit Bansal",345784.82,723
10286,"Sneha Chauhan",345701.65,724
14776,"Himanshu Malhotra",345625.1,725
13038,"Mohit Jain",345606.33,726
12756,"Himanshu Agarwal",345143.32,727
14161,"Aman Malhotra",344817.48,728
14419,"Himanshu Joshi",344765.86,729
11827,"Rahul Tiwari",344671.86,730
12289,"Sahil Patel",344265.58,731
13003,"Simran Verma",344064.93,732
13265,"Aditi Kapoor",343643.96,733
12229,"Aditi Jain",343505.99,734
11131,"Akash Verma",343479.47,735
13188,"Akash Kumar",343218.01,736
14867,"Sneha Chauhan",342874.91,737
14134,"Vivaan Joshi",342794.5,738
14242,"Sahil Singh",342652.01,739
10301,"Rahul Patel",342108.18,740
14743,"Sahil Kumar",342033.77,741
14512,"Sahil Verma",341753.83,742
11583,"Himanshu Patel",341512.02,743
11845,"Ankit Shah",341272.32,744
12270,"Arjun Mehta",341071.62,745
14876,"Aditi Sharma",340972.8,746
14302,"Isha Chauhan",340840.33,747
12703,"Aditya Sinha",340776.44,748
11922,"Himanshu Jain",340552.68,749
14046,"Neha Verma",340428.62,750
11659,"Akash Patel",340156.87,751
13247,"Rohit Chauhan",339815.53,752
11788,"Ankit Shah",339774.13,753
13086,"Akash Kapoor",339424.05,754
11587,"Himanshu Jain",338810.63,755
11917,"Himanshu Jain",338744.85,756
14522,"Ankit Yadav",338410.12,757
14379,"Himanshu Malhotra",338272.63,758
14842,"Vivaan Kapoor",338216.33,759
11153,"Varun Mehta",338100.94,760
13028,"Sahil Gupta",337911.99,761
14666,"Aman Mishra",337818.84,762
11086,"Karan Yadav",337770.94,763
10071,"Sneha Srivastava",337663.31,764
10605,"Mohit Kumar",337415.07,765
11958,"Priya Kapoor",337231.16,766
11208,"Isha Tiwari",337173.84,767
14450,"Pooja Verma",337101.91,768
14752,"Aditya Chauhan",336611.98,769
13765,"Arjun Tiwari",336393.46,770
11772,"Neha Bansal",336331.83,771
14863,"Abhishek Sinha",336316.84,772
12436,"Sneha Verma",336225.43,773
12714,"Vivaan Gupta",336013.49,774
11952,"Aditi Gupta",335716.97,775
14960,"Yash Shah",335669.53,776
14918,"Aman Mishra",335262.23,777
14553,"Ankit Patel",335238.01,778
12477,"Aarav Patel",335185.16,779
13528,"Varun Patel",334966.38,780
12137,"Arjun Srivastava",334929.02,781
11552,"Sneha Verma",334872.72,782
14011,"Rohan Joshi",334790.85,783
10683,"Mohit Sinha",334731.6,784
13441,"Aditi Kumar",334324.31,785
14196,"Rohit Sharma",332829.25,786
10617,"Pooja Malhotra",332826.12,787
13705,"Sneha Sinha",332559.46,788
12489,"Kavya Jain",332073.39,789
10744,"Aditya Mehta",332030.65,790
13620,"Yash Kumar",331322.54,791
14271,"Karan Jain",331290.96,792
10819,"Vikas Jain",330789.04,793
11491,"Abhishek Mehta",330642.46,794
12504,"Abhishek Singh",330445.94,795
11312,"Abhishek Agarwal",329972.15,796
14035,"Arjun Agarwal",329931.23,797
13636,"Aditya Tiwari",329785.93,798
10712,"Abhishek Kumar",329757.03,799
11510,"Akash Tiwari",329638.98,800
10246,"Neha Tiwari",328720.18,801
11655,"Simran Sharma",328432.83,802
12172,"Rahul Gupta",328306.48,803
14497,"Aditya Srivastava",328247.18,804
10925,"Himanshu Shah",328168.6,805
13097,"Abhishek Mehta",328139.31,806
13279,"Rohit Yadav",327719.39,807
13874,"Varun Chauhan",327571.63,808
13586,"Isha Malhotra",327468.73,809
10741,"Nikhil Srivastava",326675.55,810
10808,"Rahul Yadav",326219.21,811
11773,"Rahul Singh",326199.28,812
11743,"Aman Mishra",325970.86,813
10143,"Ankit Agarwal",325946.05,814
11148,"Isha Shah",325914.51,815
10987,"Neha Sharma",325854.16,816
12357,"Priya Tiwari",325111.86,817
14770,"Isha Sharma",324986.57,818
12948,"Rahul Srivastava",324923.21,819
10053,"Neeraj Chauhan",323628.72,820
10874,"Karan Kapoor",323424.35,821
13726,"Pooja Gupta",323397.77,822
10960,"Karan Mishra",323125.72,823
14044,"Rohan Verma",323080.57,824
11001,"Aditi Bansal",323025.31,825
13670,"Abhishek Bansal",322819.29,826
12785,"Simran Mehta",322599.98,827
11977,"Rahul Patel",322089.22,828
12390,"Neeraj Kapoor",321459.46,829
14899,"Aditi Agarwal",320778.43,830
12699,"Himanshu Kumar",320755.1,831
10264,"Himanshu Malhotra",320688.95,832
11396,"Kavya Mehta",320566.66,833
10642,"Riya Sharma",320300.33,834
10326,"Sahil Mehta",319911.61,835
13295,"Mohit Joshi",319888.51,836
14101,"Pooja Yadav",319767.62,837
12991,"Priya Agarwal",319116.08,838
10304,"Sneha Sinha",318760.1,839
12794,"Varun Kapoor",318749.71,840
11554,"Rohit Mehta",318459.2,841
10824,"Aman Verma",318339.09,842
14188,"Ananya Chauhan",318316.26,843
11805,"Vivaan Mehta",318233.96,844
14162,"Mohit Gupta",318120.02,845
11362,"Neha Sharma",317758.76,846
14278,"Mohit Chauhan",317691.08,847
13061,"Ankit Srivastava",317663.88,848
13540,"Vivaan Mehta",317658.15,849
14650,"Neeraj Kumar",317628.92,850
11677,"Ankit Chauhan",317510.97,851
10443,"Mohit Srivastava",317199.98,852
11742,"Rohit Mehta",317126.71,853
14432,"Vivaan Agarwal",316765.38,854
10111,"Karan Shah",316302.7,855
12808,"Simran Srivastava",316172.03,856
12932,"Abhishek Sharma",316163.93,857
13736,"Yash Tiwari",316137.29,858
12942,"Ananya Sharma",316136.64,859
14092,"Neha Verma",315946.23,860
13045,"Aditya Jain",315890.23,861
11819,"Sahil Bansal",315853.56,862
13986,"Aman Patel",315785.6,863
10922,"Simran Sharma",315715.23,864
13932,"Nikhil Yadav",315578.49,865
14642,"Rohan Kapoor",315503.84,866
13785,"Aditi Joshi",315104.6,867
11506,"Arjun Joshi",314948.95,868
12661,"Varun Srivastava",314691.98,869
12893,"Nikhil Verma",314376.29,870
10469,"Aditi Agarwal",314329.37,871
14677,"Yash Chauhan",314059.93,872
13292,"Ananya Sharma",313976.42,873
12861,"Aman Verma",313847.72,874
13009,"Neha Sinha",313843.97,875
13238,"Yash Gupta",313640.08,876
14008,"Riya Srivastava",313633.16,877
13774,"Simran Jain",313337.62,878
12578,"Aditi Chauhan",313203.77,879
11701,"Aarav Kumar",313123.39,880
14969,"Yash Bansal",313053.22,881
14924,"Aditya Mishra",313029.53,882
13210,"Pooja Joshi",312961.37,883
13595,"Akash Malhotra",312684.28,884
10672,"Yash Jain",312624.88,885
11897,"Karan Kapoor",312576.6,886
13415,"Neha Mishra",312340.14,887
12044,"Himanshu Yadav",312282.89,888
12580,"Mohit Mishra",311738.8,889
14558,"Sahil Chauhan",311723.83,890
10639,"Riya Bansal",311503.29,891
12159,"Vikas Sharma",311352.11,892
13053,"Akash Kumar",311304.18,893
13531,"Vikas Bansal",311206.53,894
14851,"Varun Tiwari",310974.97,895
14123,"Nikhil Sinha",310923.15,896
12885,"Neha Yadav",310660.73,897
10953,"Rohan Verma",310616.56,898
13144,"Rohan Kapoor",310566.13,899
14051,"Karan Mishra",310380.18,900
13884,"Vivaan Shah",310300.69,901
12025,"Nikhil Singh",310258.94,902
13294,"Mohit Mishra",310187.09,903
11569,"Akash Jain",310079.11,904
14193,"Riya Jain",309978.22,905
11052,"Akash Joshi",309971.69,906
10184,"Ananya Malhotra",309950.99,907
10769,"Ankit Joshi",309916.11,908
13771,"Kavya Sharma",309626.44,909
13711,"Neha Malhotra",309494.5,910
12500,"Aditi Verma",309447.14,911
10456,"Neha Singh",309333.05,912
12309,"Akash Kumar",308915.79,913
12904,"Vivaan Malhotra",308775.86,914
10409,"Neeraj Chauhan",308288.68,915
12368,"Himanshu Shah",308207.13,916
11482,"Simran Malhotra",307909.14,917
14791,"Rahul Mehta",307756.92,918
10413,"Kavya Mehta",307737.07,919
10170,"Pooja Kapoor",307720.51,920
14729,"Aditya Kumar",307430.48,921
12555,"Himanshu Joshi",307416.47,922
10948,"Himanshu Shah",307255.22,923
14508,"Himanshu Chauhan",307224.61,924
13446,"Ananya Sharma",307180.41,925
11541,"Aarav Kapoor",307085.37,926
12171,"Yash Yadav",307068.25,927
11657,"Aditi Patel",307046.8,928
12588,"Aditya Patel",306790.76,929
13243,"Aman Mehta",306745.47,930
10723,"Yash Jain",306721.62,931
14198,"Vivaan Shah",306236.2,932
14054,"Aditi Chauhan",305827.45,933
14495,"Pooja Srivastava",305791.73,934
11252,"Arjun Verma",305345.44,935
12740,"Rahul Tiwari",305239.54,936
13228,"Aditya Sinha",305059.09,937
13406,"Aarav Tiwari",305038.14,938
12994,"Isha Singh",305013.04,939
12792,"Rohan Tiwari",304758.05,940
12820,"Ankit Shah",304297.14,941
13569,"Mohit Singh",304292.14,942
13831,"Simran Singh",304174.14,943
10165,"Vivaan Singh",304005.15,944
11140,"Abhishek Agarwal",303927.16,945
13513,"Sahil Joshi",303483.37,946
13969,"Vivaan Patel",303422.11,947
13416,"Nikhil Joshi",303329.85,948
13889,"Ananya Jain",303127.39,949
12453,"Ankit Malhotra",302994.64,950
11129,"Simran Malhotra",302934.49,951
14554,"Rohan Verma",302825.71,952
14816,"Arjun Kapoor",302694.43,953
14962,"Vikas Yadav",302601.6,954
11415,"Mohit Verma",302039.35,955
12679,"Mohit Patel",301707.91,956
10634,"Abhishek Jain",301601.33,957
11367,"Pooja Mehta",301442.44,958
10709,"Sneha Sharma",301258.06,959
14742,"Kavya Chauhan",301166.67,960
14520,"Isha Gupta",301040.53,961
10916,"Rahul Shah",300783.75,962
10021,"Varun Jain",300709.86,963
14841,"Riya Srivastava",300483.89,964
11818,"Himanshu Gupta",300301.24,965
12636,"Sahil Yadav",300297.15,966
13455,"Neeraj Shah",300223.91,967
13546,"Aditya Agarwal",299867.05,968
13425,"Vivaan Gupta",299531.85,969
11178,"Simran Srivastava",299118.99,970
11912,"Yash Singh",299085.72,971
14637,"Aman Sinha",298967.96,972
11330,"Aman Kapoor",298899.76,973
11386,"Aman Srivastava",298819.54,974
14492,"Sneha Malhotra",298741.99,975
11164,"Aarav Gupta",298488.2,976
13533,"Nikhil Shah",298461.92,977
10965,"Rohit Srivastava",297880.72,978
14607,"Rohan Kumar",297689.13,979
14007,"Ankit Verma",297610.54,980
12825,"Kavya Sinha",296975.63,981
11057,"Neeraj Chauhan",296852,982
10073,"Himanshu Joshi",296209.41,983
12070,"Rohan Gupta",296085.62,984
14096,"Abhishek Sinha",295846.5,985
11300,"Abhishek Malhotra",295814.81,986
13220,"Abhishek Bansal",295688.98,987
12835,"Varun Singh",295643.52,988
14800,"Simran Yadav",295592.27,989
11618,"Neha Agarwal",295519.92,990
11891,"Abhishek Yadav",295499.56,991
14878,"Rahul Sharma",295426.57,992
10729,"Aditya Patel",295386.64,993
14034,"Karan Mehta",295385.76,994
12668,"Mohit Sharma",294968.16,995
13036,"Sneha Sharma",294778.76,996
14107,"Rohan Shah",294744.27,997
14764,"Ankit Kapoor",294577.32,998
13778,"Nikhil Jain",294528.97,999
11290,"Ananya Agarwal",294507.96,1000
13025,"Aarav Gupta",294326.83,1001
10029,"Abhishek Srivastava",294249.7,1002
10677,"Vivaan Kumar",294231.02,1003
12412,"Vivaan Kapoor",294026.11,1004
11292,"Aditi Bansal",293609.4,1005
12897,"Varun Kapoor",293396.5,1006
12818,"Simran Kumar",293153.15,1007
11393,"Priya Tiwari",293117.28,1008
14682,"Kavya Mishra",292632.87,1009
13438,"Himanshu Shah",292297.04,1010
13557,"Vikas Mehta",292272.46,1011
10436,"Vikas Chauhan",292169.33,1012
13835,"Karan Agarwal",292103.38,1013
13719,"Simran Mehta",292093.6,1014
11871,"Sneha Bansal",292056.92,1015
10940,"Simran Agarwal",291716.36,1016
13456,"Isha Shah",291656.57,1017
10084,"Sneha Sharma",291550.67,1018
13587,"Aditi Gupta",291405.96,1019
14320,"Akash Singh",291071.55,1020
11447,"Aarav Joshi",290635.32,1021
13551,"Aarav Bansal",290524.76,1022
10681,"Abhishek Bansal",290046.99,1023
13429,"Abhishek Verma",289924.16,1024
12000,"Neeraj Srivastava",289790.55,1025
13317,"Sahil Singh",289623.92,1026
10658,"Nikhil Srivastava",289527.84,1027
12603,"Arjun Malhotra",289343.54,1028
11158,"Karan Patel",289198.46,1029
11120,"Nikhil Sharma",288794.81,1030
14693,"Simran Agarwal",288575.91,1031
10615,"Abhishek Verma",288523.31,1032
10394,"Arjun Singh",288271.76,1033
13470,"Varun Patel",288186.85,1034
14228,"Aarav Verma",287970.76,1035
10086,"Arjun Sharma",287966.1,1036
11692,"Ankit Jain",287918.28,1037
10384,"Kavya Bansal",287826.77,1038
14925,"Ankit Kumar",287821.76,1039
10833,"Priya Mishra",287634.25,1040
12604,"Himanshu Kumar",287356.69,1041
12735,"Varun Sharma",287298.43,1042
12341,"Neha Tiwari",287276.64,1043
14843,"Aman Jain",287260.81,1044
11063,"Aman Chauhan",287095.16,1045
13412,"Abhishek Srivastava",286931.09,1046
14464,"Ananya Kapoor",286793.44,1047
10762,"Neeraj Agarwal",286789.42,1048
10380,"Nikhil Shah",286748.31,1049
14299,"Mohit Yadav",286494.11,1050
12425,"Rohan Kapoor",286054.89,1051
10336,"Simran Gupta",285999.36,1052
11822,"Priya Yadav",285910.55,1053
12052,"Arjun Patel",285711.81,1054
10667,"Aditi Shah",285620.94,1055
13691,"Isha Yadav",285390.61,1056
11422,"Rohit Mehta",284900.18,1057
14594,"Rahul Malhotra",284799.54,1058
14247,"Rohit Joshi",284722.57,1059
10489,"Priya Joshi",284470.3,1060
12623,"Aditya Gupta",284306.94,1061
13152,"Neeraj Gupta",284277.32,1062
14708,"Pooja Jain",284222.19,1063
13346,"Priya Mehta",283989.65,1064
14126,"Aditi Sinha",283857.9,1065
11585,"Akash Verma",283729.37,1066
10290,"Simran Shah",283684.77,1067
11800,"Mohit Kumar",283571.88,1068
10123,"Simran Patel",283455.91,1069
11029,"Riya Joshi",283276.13,1070
13367,"Karan Joshi",283193.1,1071
14374,"Yash Gupta",282937.15,1072
14753,"Varun Joshi",282675,1073
12049,"Aditya Kapoor",282598.05,1074
11727,"Yash Sinha",282436.04,1075
13759,"Aditya Gupta",282385.96,1076
10157,"Yash Verma",282272.24,1077
13458,"Rohan Joshi",281930,1078
12868,"Priya Yadav",281829.53,1079
12560,"Akash Srivastava",281711.4,1080
13694,"Riya Mishra",281615.2,1081
13662,"Yash Bansal",281287.15,1082
12563,"Aditi Kapoor",280742.08,1083
11136,"Abhishek Tiwari",280452.31,1084
11327,"Yash Yadav",280131,1085
11505,"Aditi Patel",280118.84,1086
10703,"Aarav Jain",280030,1087
13395,"Himanshu Mehta",279908.51,1088
14055,"Rohan Tiwari",279670.12,1089
13825,"Ananya Sharma",279498.24,1090
13062,"Aarav Mishra",279471.12,1091
14998,"Rohan Mehta",279465.76,1092
10978,"Pooja Sharma",279315.12,1093
13453,"Rohit Chauhan",278997.71,1094
14105,"Pooja Malhotra",278804.92,1095
14761,"Riya Malhotra",278463.93,1096
13435,"Vikas Chauhan",278431.7,1097
10994,"Neeraj Kapoor",277994.41,1098
11626,"Priya Sinha",277576.57,1099
10592,"Sahil Tiwari",277474.84,1100
13212,"Aman Shah",277279.95,1101
12191,"Aman Kapoor",277099.88,1102
14100,"Himanshu Yadav",277029.79,1103
13462,"Sahil Shah",276789.57,1104
10721,"Riya Bansal",276751.32,1105
10959,"Rohan Bansal",276697.57,1106
12185,"Himanshu Sharma",276507.09,1107
10243,"Neha Gupta",276341.08,1108
12126,"Varun Chauhan",276337.45,1109
12360,"Aman Srivastava",276070.73,1110
13837,"Neha Singh",275550.03,1111
12491,"Abhishek Sinha",275487.77,1112
13305,"Himanshu Mishra",275486.43,1113
14216,"Vivaan Sinha",275375.24,1114
13609,"Vivaan Malhotra",275355.36,1115
12455,"Isha Mehta",275343.22,1116
11893,"Sneha Yadav",275268.24,1117
10280,"Karan Verma",275093.33,1118
13284,"Rohan Sinha",275045.86,1119
12656,"Riya Mishra",275004.16,1120
14221,"Varun Sinha",274961.61,1121
14847,"Aman Joshi",274931,1122
12202,"Akash Agarwal",274284.19,1123
14944,"Himanshu Patel",274281.9,1124
11790,"Karan Shah",274239.84,1125
11258,"Aarav Kapoor",274050.91,1126
11874,"Vikas Malhotra",274010.76,1127
10195,"Aarav Jain",273861.33,1128
10279,"Aditya Malhotra",273845.04,1129
11398,"Ananya Srivastava",273773.88,1130
13534,"Himanshu Agarwal",273609.42,1131
10738,"Riya Gupta",273433.39,1132
11079,"Ananya Gupta",273243.64,1133
13163,"Aarav Singh",273220.98,1134
14711,"Rohan Jain",273208.51,1135
11308,"Arjun Sharma",273137.13,1136
12917,"Karan Agarwal",272951.75,1137
12407,"Yash Verma",272921.14,1138
12403,"Ananya Kapoor",272865.3,1139
14609,"Pooja Singh",272853.69,1140
12101,"Vivaan Kapoor",272804.63,1141
10496,"Ananya Mishra",272773.95,1142
12627,"Rahul Agarwal",272515.21,1143
13966,"Arjun Kapoor",271916.5,1144
12619,"Aman Singh",271697.06,1145
11040,"Vivaan Singh",271496.11,1146
14389,"Himanshu Singh",271355.82,1147
11577,"Priya Joshi",271350.53,1148
10852,"Aditi Singh",271198.73,1149
10969,"Isha Gupta",271182.9,1150
10457,"Sahil Sharma",271082.06,1151
13075,"Rohan Gupta",271044.43,1152
10758,"Vikas Jain",270957.55,1153
13806,"Aman Bansal",270924.83,1154
13460,"Abhishek Chauhan",270870.66,1155
13919,"Priya Kapoor",270857.82,1156
11709,"Priya Mehta",270704.75,1157
12067,"Sahil Kumar",270605.52,1158
11097,"Kavya Chauhan",270115.64,1159
14611,"Vivaan Jain",270027.43,1160
10666,"Rohan Agarwal",270012.8,1161
13968,"Sahil Sinha",270012.55,1162
10212,"Mohit Patel",269938.86,1163
13232,"Himanshu Srivastava",269861.48,1164
11856,"Himanshu Tiwari",269683.22,1165
13843,"Pooja Yadav",269605.75,1166
10135,"Sahil Sharma",269561.13,1167
12887,"Rahul Kumar",269545.67,1168
12944,"Arjun Patel",269533.74,1169
11828,"Neeraj Sharma",269490.2,1170
14279,"Sneha Shah",269439.47,1171
12472,"Yash Shah",269343.84,1172
13190,"Himanshu Tiwari",269111.99,1173
11933,"Simran Malhotra",269023.02,1174
11256,"Ankit Mehta",268778.56,1175
13827,"Rohit Jain",268672.32,1176
11253,"Simran Yadav",268418.92,1177
10674,"Abhishek Mehta",268401.47,1178
12134,"Himanshu Kapoor",268227.06,1179
12387,"Nikhil Malhotra",268163.56,1180
12306,"Priya Tiwari",267906.55,1181
14687,"Arjun Yadav",267903.43,1182
11519,"Nikhil Gupta",267790.96,1183
11673,"Nikhil Jain",267697.08,1184
12254,"Riya Srivastava",267664.18,1185
13547,"Neha Verma",267577.09,1186
12406,"Kavya Singh",267163.01,1187
11049,"Aditi Kumar",267091.61,1188
14736,"Riya Kumar",267001,1189
12564,"Vikas Patel",266489.5,1190
11368,"Varun Mehta",266370.87,1191
10828,"Rohit Sharma",266289.54,1192
13472,"Vivaan Verma",265969.95,1193
12383,"Vivaan Singh",265899.98,1194
14094,"Nikhil Mehta",265703.78,1195
13700,"Rahul Sinha",265663.22,1196
10054,"Riya Singh",265184.81,1197
12908,"Neha Tiwari",264877.92,1198
12468,"Kavya Patel",264876.77,1199
13938,"Abhishek Chauhan",264815.19,1200
13538,"Sneha Tiwari",264612.28,1201
13131,"Priya Kapoor",264578.44,1202
12550,"Riya Tiwari",264373.6,1203
13111,"Isha Agarwal",264335.83,1204
14814,"Riya Kumar",264299.6,1205
13227,"Rohit Bansal",263652.74,1206
10291,"Arjun Malhotra",263632.41,1207
10609,"Nikhil Kapoor",263350.6,1208
13332,"Arjun Malhotra",263194.65,1209
11815,"Mohit Kumar",263115.52,1210
12157,"Isha Malhotra",262552.28,1211
10776,"Rohan Kumar",262359.42,1212
13365,"Ankit Bansal",262158.06,1213
14024,"Abhishek Agarwal",262075.57,1214
14444,"Neha Sinha",262030.81,1215
12354,"Riya Sinha",261891.13,1216
14601,"Rohan Verma",261809.79,1217
14093,"Vikas Mehta",261681.32,1218
11504,"Vivaan Mishra",261612.95,1219
13928,"Himanshu Verma",261550.28,1220
10439,"Aditi Patel",261435.73,1221
14342,"Pooja Mehta",261407.45,1222
12035,"Ankit Srivastava",261008.19,1223
12676,"Pooja Singh",260946.8,1224
11271,"Himanshu Chauhan",260802.79,1225
10510,"Ankit Malhotra",260657.95,1226
10298,"Ankit Yadav",260548.97,1227
12884,"Mohit Chauhan",260447.53,1228
11671,"Nikhil Srivastava",260360.47,1229
12275,"Mohit Gupta",260247.64,1230
11758,"Neeraj Singh",259999.84,1231
13668,"Karan Malhotra",259984.32,1232
13871,"Isha Sinha",259928.08,1233
11389,"Neeraj Gupta",259838.39,1234
13544,"Neha Yadav",259768.98,1235
13434,"Kavya Bansal",259411.04,1236
13501,"Arjun Tiwari",259335.39,1237
13224,"Rohan Kumar",259026.9,1238
14226,"Simran Kumar",258993.46,1239
12831,"Vivaan Agarwal",258973.45,1240
14888,"Simran Mishra",258889.37,1241
13326,"Riya Malhotra",258653.48,1242
13565,"Himanshu Jain",258636.24,1243
12349,"Yash Srivastava",258597.18,1244
12702,"Vivaan Yadav",258592.84,1245
12534,"Aman Chauhan",258559.57,1246
10886,"Nikhil Patel",258515.89,1247
13766,"Himanshu Singh",258357.29,1248
10423,"Aditya Gupta",258182.72,1249
10441,"Ankit Sinha",258175.72,1250
10717,"Riya Tiwari",257959.91,1251
11266,"Aditi Chauhan",257830.37,1252
10734,"Aman Bansal",257652.42,1253
13076,"Vikas Agarwal",257268.68,1254
11998,"Ananya Sharma",257173.92,1255
14697,"Ananya Joshi",256917.66,1256
14295,"Neha Mishra",256907.41,1257
12076,"Aditi Kumar",256849.99,1258
12165,"Abhishek Srivastava",256802.37,1259
12964,"Vikas Sinha",256783.26,1260
12272,"Yash Mishra",256626.39,1261
12082,"Himanshu Sharma",256560.63,1262
10004,"Ananya Sharma",256401.94,1263
10240,"Yash Kapoor",256279.66,1264
12292,"Neha Joshi",256278.28,1265
10951,"Vikas Malhotra",256043.11,1266
11174,"Ananya Srivastava",256033.83,1267
13857,"Himanshu Joshi",255964.97,1268
12643,"Akash Sinha",255917.9,1269
10080,"Vivaan Verma",255888.09,1270
10952,"Yash Sharma",255805.65,1271
14314,"Isha Singh",255682.54,1272
14165,"Neeraj Singh",255583.21,1273
11980,"Neha Mishra",255516.44,1274
12118,"Sneha Jain",255347.38,1275
10920,"Varun Patel",255236.75,1276
10659,"Aditya Sharma",255072,1277
14840,"Himanshu Chauhan",255031.44,1278
12231,"Aditya Agarwal",254635.46,1279
11729,"Rohit Mehta",254618.7,1280
13473,"Pooja Gupta",254432.97,1281
14713,"Aarav Chauhan",254327.11,1282
12516,"Rahul Tiwari",254175.15,1283
13735,"Simran Mehta",254049.95,1284
13591,"Ankit Sinha",254045.47,1285
14213,"Kavya Tiwari",253987.06,1286
14749,"Pooja Kumar",253951.81,1287
14629,"Karan Singh",253876.3,1288
11191,"Aditi Tiwari",253682.55,1289
14238,"Aman Jain",253377.94,1290
13080,"Rohan Tiwari",253338.39,1291
13511,"Vivaan Bansal",253099.7,1292
13181,"Simran Malhotra",252806.55,1293
12961,"Priya Shah",252683.73,1294
11837,"Neeraj Verma",252545.85,1295
10273,"Yash Malhotra",252241.54,1296
13732,"Akash Chauhan",251996.78,1297
14865,"Yash Srivastava",251931.73,1298
12916,"Karan Bansal",251907.82,1299
12717,"Pooja Mehta",251772.54,1300
14289,"Rohan Malhotra",251699.79,1301
13380,"Riya Singh",251581.06,1302
11034,"Akash Yadav",251394.61,1303
10654,"Arjun Bansal",251392.16,1304
12239,"Riya Joshi",251300.9,1305
11524,"Riya Kapoor",251236.06,1306
10946,"Mohit Joshi",251235.52,1307
11172,"Vivaan Chauhan",251179.7,1308
11427,"Himanshu Patel",250802.18,1309
13892,"Isha Sinha",250679.36,1310
14921,"Akash Patel",250535.06,1311
14947,"Neha Singh",250458.77,1312
13780,"Nikhil Verma",250073.02,1313
14069,"Riya Bansal",250002.94,1314
10437,"Arjun Srivastava",249977.85,1315
13993,"Aman Chauhan",249873.19,1316
13398,"Rahul Chauhan",249702.93,1317
13786,"Mohit Mishra",249618.53,1318
12640,"Sahil Jain",249503.45,1319
12499,"Ananya Srivastava",249416.21,1320
12092,"Mohit Jain",249380.48,1321
12109,"Neha Yadav",249347.69,1322
12981,"Rohan Yadav",249235.86,1323
12611,"Rahul Mishra",249095.95,1324
11776,"Rahul Kapoor",249000.49,1325
13875,"Ankit Jain",248814.04,1326
14663,"Aarav Srivastava",248379.81,1327
10458,"Aman Shah",248304.74,1328
14985,"Vikas Yadav",248089.83,1329
14571,"Pooja Joshi",247941.88,1330
11994,"Nikhil Chauhan",247814.54,1331
12111,"Ankit Malhotra",247793.7,1332
11474,"Nikhil Patel",247776.47,1333
13853,"Aditya Agarwal",247730.68,1334
13733,"Neha Singh",247620.41,1335
12158,"Vivaan Yadav",247475.42,1336
13754,"Ananya Sinha",247051.64,1337
11038,"Kavya Sharma",246818.04,1338
14784,"Ankit Verma",246814.29,1339
14184,"Abhishek Bansal",246777.26,1340
10766,"Isha Joshi",246303.09,1341
14722,"Nikhil Jain",246262.28,1342
12367,"Aditya Jain",246239.35,1343
13904,"Rahul Jain",246232.68,1344
10005,"Aditi Verma",246115.51,1345
12078,"Arjun Gupta",246069.68,1346
10187,"Aditya Chauhan",246041.16,1347
13658,"Ananya Srivastava",245779.46,1348
12781,"Rohan Mehta",245720.73,1349
12853,"Mohit Chauhan",245521.4,1350
13881,"Ankit Agarwal",245399.65,1351
12900,"Nikhil Chauhan",245312.95,1352
12347,"Rohit Yadav",245293.57,1353
12793,"Himanshu Sharma",245266.82,1354
11613,"Rahul Yadav",245206.54,1355
13046,"Sneha Malhotra",245179.42,1356
14380,"Mohit Patel",245067.02,1357
11311,"Yash Tiwari",244959.14,1358
12032,"Rahul Kapoor",244891.53,1359
14040,"Akash Jain",244857.54,1360
12705,"Ankit Agarwal",244784.59,1361
10777,"Isha Mehta",244490.74,1362
12514,"Aditya Sinha",244356.97,1363
12417,"Rahul Malhotra",244289.5,1364
10480,"Vikas Kumar",244101.05,1365
11138,"Ananya Bansal",244075.6,1366
12284,"Rahul Tiwari",244033.25,1367
13333,"Vivaan Mishra",244029.54,1368
14602,"Ankit Srivastava",243861.4,1369
13762,"Vivaan Verma",243351.89,1370
12519,"Aditi Chauhan",243330.42,1371
13397,"Priya Gupta",242901.5,1372
10328,"Abhishek Kapoor",242784.2,1373
14684,"Isha Gupta",242778.76,1374
11006,"Varun Chauhan",242692.51,1375
13770,"Ankit Agarwal",241994.83,1376
10601,"Ananya Kapoor",241969.46,1377
10861,"Neeraj Joshi",241819.84,1378
13812,"Isha Shah",241784.3,1379
12851,"Abhishek Malhotra",241737.08,1380
11570,"Priya Jain",241606.84,1381
11013,"Akash Yadav",241491.96,1382
12648,"Akash Tiwari",241474.12,1383
14808,"Simran Patel",241443.3,1384
